INFO 2022-06-01 22:48:11,041 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 20:14:44,064 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/22/textures/texture_03/xmas-hat.png HTTP/1.1" 200 66212
INFO 2022-06-09 20:14:44,407 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:44,414 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&school2017-upper&tomo-low-lower&cba-hat.json HTTP/1.1" 200 1265
INFO 2022-06-09 20:14:44,630 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&valley2017-upper&spring-2018-lower&vdays-hat.json HTTP/1.1" 200 1270
INFO 2022-06-09 20:14:44,656 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/22/textures/texture_01/valley2017-upper.png HTTP/1.1" 200 34783
INFO 2022-06-09 20:14:44,863 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&summer2017-low-upper&xmas-lower&valley2017-hat.json HTTP/1.1" 200 1272
INFO 2022-06-09 20:14:45,037 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&school2017-upper&valley2017-lower&vdays-hat.json HTTP/1.1" 200 1269
INFO 2022-06-09 20:14:45,274 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&summer2017-low-upper&vdays-lower&spring-2018-hat.json HTTP/1.1" 200 1274
INFO 2022-06-09 20:14:45,466 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&xmas-upper&tomo-low-lower&tomo-low-hat.json HTTP/1.1" 200 1264
INFO 2022-06-09 20:14:45,606 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:45,614 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&tomo-high-upper&valley2017-lower&tomo-low-hat.json HTTP/1.1" 200 1271
INFO 2022-06-09 20:14:45,831 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&school2017-upper&vdays-lower&summer2017-hat.json HTTP/1.1" 200 1269
INFO 2022-06-09 20:14:45,854 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/22/textures/texture_03/summer2017-hat.png HTTP/1.1" 200 83789
INFO 2022-06-09 20:14:45,996 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&summer2017-low-upper&vdays-lower&cba-hat.json HTTP/1.1" 200 1266
INFO 2022-06-09 20:14:46,147 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&xmas-upper&xmas-lower&tomo-low-hat.json HTTP/1.1" 200 1260
INFO 2022-06-09 20:14:46,363 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&summer2017-low-upper&vdays-lower&valley2017-hat.json HTTP/1.1" 200 1273
INFO 2022-06-09 20:14:49,197 basehttp 187 "GET /static/Live2dApi/indexes/models.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:49,205 basehttp 187 "GET /static/Live2dApi/indexes/ShizukuTalk/shizuku-48/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:49,211 basehttp 187 "GET /static/Live2dApi/indexes/ShizukuTalk/shizuku-48/00&01&02&03&04&05&06&07.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:49,443 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/nepnep/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:49,450 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/nepnep/00&01&02.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:49,631 basehttp 187 "GET /static/Live2dApi/indexes/Potion-Maker/Pio/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:49,640 basehttp 187 "GET /static/Live2dApi/indexes/Potion-Maker/Pio/animal-costume.json HTTP/1.1" 200 1855
INFO 2022-06-09 20:14:49,679 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/textures/textures_00/animal-costume.png HTTP/1.1" 200 444396
INFO 2022-06-09 20:14:49,795 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:49,804 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&valley2017-upper&vdays-lower&school2017-hat.json HTTP/1.1" 200 1269
INFO 2022-06-09 20:14:50,014 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:50,024 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&school2017-upper&school2017-lower&newyear-hat.json HTTP/1.1" 200 1273
INFO 2022-06-09 20:14:50,235 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/nepnep/default.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:50,408 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&xmas-upper&tomo-low-lower&summer2017-hat.json HTTP/1.1" 200 1266
INFO 2022-06-09 20:14:50,612 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/blanc_normal/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:50,621 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/blanc_normal/00&01&02&03.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:50,993 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&tomo-high-upper&xmas-lower&spring-2018-hat.json HTTP/1.1" 200 1268
INFO 2022-06-09 20:14:51,208 basehttp 187 "GET /static/Live2dApi/indexes/models.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:51,234 basehttp 187 "GET /static/Live2dApi/indexes/Potion-Maker/Pio/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:51,245 basehttp 187 "GET /static/Live2dApi/indexes/Potion-Maker/Pio/sorceress-costume.json HTTP/1.1" 200 1858
INFO 2022-06-09 20:14:51,414 basehttp 187 "GET /static/Live2dApi/indexes/ShizukuTalk/shizuku-48/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:51,423 basehttp 187 "GET /static/Live2dApi/indexes/ShizukuTalk/shizuku-48/00&01&02&03&04&05&06&07.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:51,590 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&tomo-high-upper&spring-2018-lower&spring-2018-hat.json HTTP/1.1" 200 1277
INFO 2022-06-09 20:14:51,801 basehttp 187 "GET /static/Live2dApi/indexes/ShizukuTalk/shizuku-48/default.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:51,978 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:51,987 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&tomo-high-upper&tomo-low-lower&vdays-hat.json HTTP/1.1" 200 1266
INFO 2022-06-09 20:14:52,351 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/22/closet-default-v2&cba-super-upper&tomo-low-lower&tomo-low-hat.json HTTP/1.1" 200 1269
INFO 2022-06-09 20:14:52,550 basehttp 187 "GET /static/Live2dApi/indexes/Potion-Maker/Pio/animal-costume.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:52,690 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:52,697 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&vdays-upper&cba-normal-lower&school2017-hat.json HTTP/1.1" 200 1271
INFO 2022-06-09 20:14:52,722 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_02/cba-normal-lower.png HTTP/1.1" 200 19202
INFO 2022-06-09 20:14:52,900 basehttp 187 "GET /static/Live2dApi/indexes/Potion-Maker/Pio/school-2017-costume-yellow.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:53,083 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&tomo-low-upper&tomo-low-lower&xmas-hat.json HTTP/1.1" 200 1266
INFO 2022-06-09 20:14:53,243 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/blanc_normal/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:53,250 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/blanc_normal/00&01&02&03.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:53,441 basehttp 187 "GET /static/Live2dApi/indexes/models.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:53,463 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/noir/textures.json HTTP/1.1" 200 22
INFO 2022-06-09 20:14:53,475 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/noir/default.json HTTP/1.1" 200 988
INFO 2022-06-09 20:14:53,627 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/nepnep/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:53,636 basehttp 187 "GET /static/Live2dApi/indexes/HyperdimensionNeptunia/nepnep/00&01&02.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:53,762 basehttp 187 "GET /static/Live2dApi/indexes/ShizukuTalk/shizuku-48/textures.json HTTP/1.1" 304 0
INFO 2022-06-09 20:14:53,770 basehttp 187 "GET /static/Live2dApi/indexes/ShizukuTalk/shizuku-48/default.json HTTP/1.1" 304 0
INFO 2022-06-09 20:17:51,601 basehttp 187 "GET /static/css/app.4b7e8f24823843326813745a0a02d153.css HTTP/1.1" 304 0
INFO 2022-06-09 20:17:51,660 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-09 20:17:51,672 basehttp 187 "GET /static/css/app.4b7e8f24823843326813745a0a02d153.css.map HTTP/1.1" 200 58595
INFO 2022-06-09 20:17:51,681 basehttp 187 "GET /static/js/app.4323be07fdfe9e696588.js.map HTTP/1.1" 200 495610
INFO 2022-06-09 20:17:51,714 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-09 20:55:00,810 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\dev\settings.py changed, reloading.
INFO 2022-06-09 20:55:01,647 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 20:57:17,339 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\urls.py changed, reloading.
INFO 2022-06-09 20:57:18,199 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:01:05,324 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:01:06,093 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:02:04,760 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\models.py changed, reloading.
INFO 2022-06-09 21:02:05,641 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:03:29,377 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\models.py changed, reloading.
INFO 2022-06-09 21:03:30,031 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:04:09,138 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\models.py changed, reloading.
INFO 2022-06-09 21:04:09,978 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:06:19,191 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\models.py changed, reloading.
INFO 2022-06-09 21:06:20,125 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:06:37,290 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\models.py changed, reloading.
INFO 2022-06-09 21:06:38,026 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:07:04,521 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\models.py changed, reloading.
INFO 2022-06-09 21:07:05,378 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:07:12,025 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\models.py changed, reloading.
INFO 2022-06-09 21:07:12,680 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:07:27,561 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\models.py changed, reloading.
INFO 2022-06-09 21:07:28,283 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:11:09,755 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:11:10,691 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:12:21,034 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:12:21,816 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:15:36,350 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:15:36,975 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:15:42,573 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 21:15:42,750 basehttp 187 "GET /static/css/app.4b7e8f24823843326813745a0a02d153.css HTTP/1.1" 304 0
INFO 2022-06-09 21:15:42,764 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-09 21:15:42,772 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 304 0
INFO 2022-06-09 21:15:42,772 basehttp 187 "GET /static/js/app.4323be07fdfe9e696588.js HTTP/1.1" 304 0
INFO 2022-06-09 21:15:42,866 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&newyear-upper&cba-super-lower&tomo-high-hat.json HTTP/1.1" 304 0
WARNING 2022-06-09 21:16:13,359 log 241 Not Found: /get/classify/
WARNING 2022-06-09 21:16:13,360 basehttp 187 "GET /get/classify/ HTTP/1.1" 404 2430
WARNING 2022-06-09 21:16:59,047 log 241 Not Found: /get/classify/
WARNING 2022-06-09 21:16:59,047 basehttp 187 "GET /get/classify/ HTTP/1.1" 404 2430
INFO 2022-06-09 21:17:28,515 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\urls.py changed, reloading.
INFO 2022-06-09 21:17:29,389 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-06-09 21:17:32,344 log 241 Not Found: /get/classify/
WARNING 2022-06-09 21:17:32,345 basehttp 187 "GET /get/classify/ HTTP/1.1" 404 2430
INFO 2022-06-09 21:17:38,483 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\urls.py changed, reloading.
INFO 2022-06-09 21:17:39,139 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:17:42,679 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\urls.py changed, reloading.
INFO 2022-06-09 21:17:43,350 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:17:57,324 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\urls.py changed, reloading.
INFO 2022-06-09 21:17:58,172 autoreload 677 Watching for file changes with StatReloader
ERROR 2022-06-09 21:18:00,861 log 241 Internal Server Error: /get/classify/
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view Essay.views.view didn't return an HttpResponse object. It returned None instead.
ERROR 2022-06-09 21:18:00,864 basehttp 187 "GET /get/classify/ HTTP/1.1" 500 65709
INFO 2022-06-09 21:20:52,732 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:20:53,538 autoreload 677 Watching for file changes with StatReloader
ERROR 2022-06-09 21:21:00,906 log 241 Internal Server Error: /get/classify/
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view Essay.views.view didn't return an HttpResponse object. It returned None instead.
ERROR 2022-06-09 21:21:00,909 basehttp 187 "GET /get/classify/ HTTP/1.1" 500 65709
INFO 2022-06-09 21:21:18,247 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:21:19,041 autoreload 677 Watching for file changes with StatReloader
ERROR 2022-06-09 21:21:20,248 log 241 Internal Server Error: /get/classify/
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view Essay.views.view didn't return an HttpResponse object. It returned None instead.
ERROR 2022-06-09 21:21:20,251 basehttp 187 "GET /get/classify/ HTTP/1.1" 500 65709
INFO 2022-06-09 21:21:36,185 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:21:36,960 autoreload 677 Watching for file changes with StatReloader
ERROR 2022-06-09 21:21:37,468 log 241 Internal Server Error: /get/classify/
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view Essay.views.view didn't return an HttpResponse object. It returned None instead.
ERROR 2022-06-09 21:21:37,471 basehttp 187 "GET /get/classify/ HTTP/1.1" 500 65709
INFO 2022-06-09 21:21:47,826 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:21:48,530 autoreload 677 Watching for file changes with StatReloader
ERROR 2022-06-09 21:21:49,002 log 241 Internal Server Error: /get/classify/
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view Essay.views.view didn't return an HttpResponse object. It returned None instead.
ERROR 2022-06-09 21:21:49,004 basehttp 187 "GET /get/classify/ HTTP/1.1" 500 65709
INFO 2022-06-09 21:22:01,509 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:22:02,194 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 21:22:30,879 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:22:31,649 autoreload 677 Watching for file changes with StatReloader
ERROR 2022-06-09 21:22:33,303 log 241 Internal Server Error: /get/classify/
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view Essay.views.view didn't return an HttpResponse object. It returned None instead.
ERROR 2022-06-09 21:22:33,307 basehttp 187 "GET /get/classify/ HTTP/1.1" 500 65709
INFO 2022-06-09 21:41:59,011 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-09 21:41:59,895 autoreload 677 Watching for file changes with StatReloader
ERROR 2022-06-09 21:42:03,267 log 241 Internal Server Error: /get/classify/
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
